START_TIME=1431616810828
INTERVAL=80
SENSOR=GRAVITY
SCENE_INDEX=1
COLS=+TIME Gx Gy Gz
====================
636 1.830 -0.207 9.632
767 0.225 0.317 9.799
877 0.038 0.385 9.799
972 0.019 0.341 9.801
1112 0.005 0.247 9.804
1255 -0.003 0.199 9.805
1345 0.030 0.099 9.806
1427 0.051 0.061 9.806
1523 0.107 0.030 9.806
2322 0.114 -0.031 9.806
2428 0.110 -0.201 9.804
2511 0.108 -0.210 9.804
2600 0.106 -0.217 9.804
2697 0.102 -0.226 9.804
2845 0.100 -0.232 9.803
2926 0.097 -0.242 9.803
3007 0.095 -0.251 9.803
3153 0.092 -0.263 9.803
3267 0.092 -0.269 9.803
3353 0.091 -0.278 9.802
3473 0.090 -0.286 9.802
3587 0.089 -0.294 9.802
3683 0.087 -0.305 9.802
3773 0.087 -0.311 9.801
3877 0.085 -0.324 9.801
3976 0.083 -0.335 9.801
4079 0.080 -0.346 9.800
4189 0.077 -0.359 9.800
4278 0.075 -0.366 9.800
4359 0.072 -0.375 9.799
4459 0.069 -0.383 9.799
4554 0.068 -0.388 9.799
4649 0.066 -0.393 9.799
4754 0.063 -0.400 9.798
4854 0.062 -0.404 9.798
4980 0.060 -0.409 9.798
5070 0.058 -0.412 9.798
5160 0.057 -0.418 9.798
5307 0.054 -0.424 9.797
5435 0.052 -0.429 9.797
5547 0.049 -0.434 9.797
5639 0.046 -0.439 9.797
5729 0.044 -0.444 9.796
5828 0.042 -0.450 9.796
5915 0.040 -0.453 9.796
6031 0.039 -0.456 9.796
6163 0.038 -0.458 9.796
6243 0.037 -0.460 9.796
6333 0.035 -0.464 9.796
6449 0.032 -0.471 9.795
