START_TIME=1431443111431
INTERVAL=80
SENSOR=ROTATE
SCENE=绊倒
COLS=+TIME rX rY rZ
====================
+453 -0.587 0.491 -0.831
+557 1.281 1.031 -1.483
+665 0.409 -1.019 -1.015
+765 -0.313 0.122 -2.379
+845 0.372 -0.344 -1.515
+930 0.279 0.479 -0.812
+1017 0.378 1.055 -0.913
+1110 0.012 0.297 -0.854
+1190 0.453 0.386 -0.705
+1290 2.282 0.459 0.087
+1385 0.817 0.288 -1.271
+1491 0.831 -0.482 -0.955
+1577 0.791 2.005 0.249
+1670 1.518 2.714 1.836
+1765 0.494 0.381 0.646
+1860 3.393 -2.036 1.762
+1940 4.256 -5.171 0.790
+2020 0.689 -3.485 -0.755
+2130 -0.679 3.385 -0.699
+2220 0.287 0.419 -0.518
+2305 -0.800 0.829 -2.823
+2425 0.640 -0.097 1.213
+2535 0.061 -1.296 0.808
+2615 -0.715 -1.288 -2.413
+2735 0.167 1.198 1.903
+2825 -2.676 3.560 2.371
+2920 -3.072 2.068 -0.878
+3023 1.986 2.945 0.112
+3104 0.101 -0.661 -0.093
+3226 0.172 -0.684 -0.362
+3320 -0.113 -0.544 -0.318
+3425 0.136 -0.539 -0.155
+3515 1.373 -1.745 -0.050
+3595 2.361 -2.440 -0.651
+3695 -0.334 -1.893 -0.024
+3775 -2.553 0.364 -0.351
+3865 2.421 -0.019 -1.294
+3955 -0.432 1.895 0.082
+4036 -1.595 -2.701 0.309
+4172 -5.007 -1.290 1.872
+4278 -5.922 -1.937 0.641
+4360 -0.084 -8.677 0.486
+4440 0.436 1.779 -1.036
+4530 -0.672 1.452 0.125
+4628 -3.081 -0.804 -1.202
+4735 -1.840 -0.996 -3.146
+4855 -2.650 2.269 -0.670
+4969 -2.047 1.248 0.143
+5050 -0.391 1.126 -0.083
+5185 -0.550 -1.045 0.821
+5271 -0.913 0.214 0.525
+5385 -1.256 -3.166 1.038
+5474 -0.225 -0.725 1.082
+5557 -0.264 2.603 -1.684
+5660 -0.863 2.466 1.819
+5747 -0.934 0.543 2.011
+5835 -0.415 0.502 0.409
+5959 -1.132 1.716 -0.228
+6044 -3.146 2.133 1.294
+6155 -5.745 -3.860 5.592
+6246 -2.840 -4.566 2.076
+6335 0.365 -0.044 1.286
+6467 0.381 0.617 0.276
+6579 0.151 0.774 0.568
+6679 -0.510 -0.556 -0.015
+6780 -0.390 1.245 0.979
+6905 0.874 0.914 0.693
+6985 0.072 0.182 0.346
+7069 0.142 -0.194 0.078
+7159 0.252 0.774 0.049
+7260 0.817 1.021 0.241
+7355 0.043 -0.940 -0.037
+7460 0.053 -0.231 0.254
+7540 -0.073 -0.147 -0.024
+7675 0.386 -0.144 0.046
+7787 0.079 -0.085 -0.098
+7900 0.065 0.123 -0.023
+8055 0.028 0.025 -0.062
+8140 0.001 0.003 -0.056
+8220 0.294 -0.028 0.070
+8300 -0.255 -0.268 0.027
+8385 -0.071 0.055 -0.033
+8498 0.014 0.078 0.017
+8595 0.164 -0.151 0.027
+8680 0.102 -0.037 -0.116
+8810 -0.041 0.023 -0.075
+8890 0.040 -0.094 -0.024
+8970 0.015 0.030 0.068
+9100 0.098 0.094 0.159
+9195 -0.125 -0.137 -0.051
+9285 0.054 0.036 -0.018
+9395 0.008 0.016 -0.020
+9480 0.064 0.006 -0.021
+9591 0.180 0.019 -0.084
+9685 -0.001 -0.065 -0.132
+9775 -0.003 0.071 -0.131
+9930 -0.084 0.033 -0.017
+10020 -0.065 0.065 -0.037
+10183 0.021 0.040 0.017
+10315 -0.054 -0.006 0.033
+10425 -0.054 0.003 0.009
+10520 -0.038 -0.031 0.039
+10615 -0.019 -0.019 0.026
+10695 0.006 -0.056 -0.006
+10785 0.047 0.056 0.012
+10870 0.059 -0.019 -0.055
+10950 0.020 0.083 -0.064
+11030 0.008 0.165 -0.032
+11130 0.238 0.266 -0.077
+11215 0.090 0.350 -0.053
+11325 0.065 0.130 -0.001
